TU_id	start	stop	tss	strand	rho_dependent	rnapol	replicon	genes
TU0_12999_from_RpoD_mono	645854	651175	651175	-	True	RpoD_mono	NC_000913.2	b0616,b0617,b0618,b0615,b0614
TU0_14658_with_TERM84_from_RpoD_mono	3437603	3440517	3440517	-	False	RpoD_mono	NC_000913.2	b3297,b3294,b3295,b3296,b3298
TU00420_with_TERM0_1050_from_RPOS_MONOMER	3189738	3190024	3190024	-	False	RpoS_mono	NC_000913.2	b3049
TU00284_from_RpoD_mono	1588878	1590506	1590506	-	True	RpoD_mono	NC_000913.2	b1508
TU00489_from_RpoD_mono	236913	237007	236913	+	True	RpoD_mono	NC_000913.2	b0216
TU0_8749_from_RpoD_mono	3039304	3040315	3039304	+	True	RpoD_mono	NC_000913.2	b2898
TU0_13699_from_RpoD_mono	2773941	2775804	None	+	True	RpoD_mono	NC_000913.2	b2644,b2645,b2646,b4548
TU0_12800_from_RpoD_mono	47246	49631	None	+	True	RpoD_mono	NC_000913.2	b0047
TU00080_from_RPOS_MONOMER	2459227	2460668	2459227	+	True	RpoS_mono	NC_000913.2	b2344
TU0_13878_from_RpoD_mono	3299507	3301389	None	+	True	RpoD_mono	NC_000913.2	b3159
TU00361_with_TERM0_1079_from_RpoD_mono	3374271	3375591	3375591	-	False	RpoD_mono	NC_000913.2	b3228,b3229
TU0_12872_from_RpoD_mono	292444	294023	None	-	True	RpoD_mono	NC_000913.2	b0279
TU0_7501_with_TERM0782_from_RpoD_mono	2217682	2220142	2220142	-	False	RpoD_mono	NC_000913.2	b2132
TU0_14674_from_RpoD_mono	4368999	4370694	4368999	+	True	RpoD_mono	NC_000913.2	b4143
TU0_4523_with_TERM0201_from_RpoD_mono	3575645	3576903	3576903	-	False	RpoD_mono	NC_000913.2	b3438
TU0_8330_from_RpoD_mono	2039370	2040049	2039370	+	True	RpoD_mono	NC_000913.2	b1973
TU0_3163_from_RpoD_mono	770591	773404	770591	+	True	RpoD_mono	NC_000913.2	b0734,b0733
TU341_with_TERM86_from_RpoD_mono	3307021	3316397	3316397	-	False	RpoD_mono	NC_000913.2	b3166,b3171,b3164,b4449,b3167,b3168,b3169,b3170,b3165
TU_8438_from_RPOE_MONOMER	1984799	1985452	1984799	+	True	RpoE_mono	NC_000913.2	b1902
TU0_6504_with_TERM0862_from_RpoD_mono	705283	707201	705283	+	False	RpoD_mono	NC_000913.2	b0680
TU702_from_RpoD_mono	2802777	2806146	2802777	+	True	RpoD_mono	NC_000913.2	b2678,b2677,b2679
TU00151_from_FecI_mono	4508713	4514750	4514750	-	True	FecI_mono	NC_000913.2	b4291,b4289,b4288,b4290
TU0_14468_from_RPOH_MONOMER	1187539	1189714	1189714	-	True	RpoH_mono	NC_000913.2	b1130
TU0_1424_from_RpoD_mono	104693	106456	104693	+	True	RpoD_mono	NC_000913.2	b0095
TU00353_with_TERM0923_from_RpoD_mono	1942243	1944048	1944048	-	False	RpoD_mono	NC_000913.2	b1861,b1860
TU00353_with_TERM0921_from_RpoD_mono	1942297	1944048	1944048	-	False	RpoD_mono	NC_000913.2	b1861,b1860
TU0_14813_from_RPOS_MONOMER	4105545	4106537	4105545	+	True	RpoS_mono	NC_000913.2	b3916
TU0_14813_from_RpoD_mono	4105545	4106537	4105545	+	True	RpoD_mono	NC_000913.2	b3916
TU0_14661_from_RpoD_mono	3472700	3474563	3474563	-	True	RpoD_mono	NC_000913.2	b3346,b3344,b3345
TU0_7262_from_RpoD_mono	817200	818970	817200	+	True	RpoD_mono	NC_000913.2	b0782,b0784,b0783,b0785
TU00236_from_RpoD_mono	4391700	4402327	4391700	+	True	RpoD_mono	NC_000913.2	b4174,b4168,b4175,b4167,b4171,b4170,b4172,b4173,b4169
TU0_14565_from_RpoD_mono	4397075	4402327	4397075	+	True	RpoD_mono	NC_000913.2	b4174,b4175,b4171,b4172,b4173
TU0_14376_from_RpoD_mono	3451530	3453541	3453541	-	True	RpoD_mono	NC_000913.2	b3323
TU0_14115_from_RpoD_mono	4254631	4255028	4254631	+	True	RpoD_mono	NC_000913.2	b4042
TU0_4525_from_RpoD_mono	2820161	2821841	2821841	-	True	RpoD_mono	NC_000913.2	b2699
TU0_3202_from_RpoD_mono	3037844	3038398	3037844	+	True	RpoD_mono	NC_000913.2	b2895
TU0_12928_from_RpoD_mono	454217	455655	454217	+	True	RpoD_mono	NC_000913.2	b0436
TU0_13000_from_RpoD_mono	651207	653765	651207	+	True	RpoD_mono	NC_000913.2	b0619,b0620
TU00490_from_RpoD_mono	262065	262170	262065	+	True	RpoD_mono	NC_000913.2	b0244
TU0_14315_from_RpoD_mono	2104084	2106353	None	-	True	RpoD_mono	NC_000913.2	b2036
TU0_13940_from_RpoD_mono	3579886	3582204	None	+	True	RpoD_mono	NC_000913.2	b3444,b3445
TU00081_from_RpoD_mono	85597	87848	85597	+	True	RpoD_mono	NC_000913.2	b0077,b0078
TU00285_from_RpoD_mono	2087988	2095249	2087988	+	True	RpoD_mono	NC_000913.2	b2019,b2022,b2025,b2020,b2026,b2024,b2023,b2018,b2021
TU0_12937_from_RpoD_mono	468095	471641	None	+	True	RpoD_mono	NC_000913.2	b0449
TU0_14675_from_RpoD_mono	1746771	1752666	1752666	-	True	RpoD_mono	NC_000913.2	b1672,b1674,b1670,b1671,b1673
TU00016_from_RpoD_mono	3989022	3991722	3989022	+	True	RpoD_mono	NC_000913.2	b3806
TU0_6505_from_RpoD_mono	4049966	4051441	4049966	+	True	RpoD_mono	NC_000913.2	b3867
TU0_7281_from_RpoD_mono	3427788	3429984	None	-	True	RpoD_mono	NC_000913.2	b3283,b3281,b3282
TU343_with_METYT2_from_RpoD_mono	3316053	3316319	3316319	-	False	RpoD_mono	NC_000913.2	b3171
TU343_with_METYT1_from_RpoD_mono	3316094	3316319	3316319	-	False	RpoD_mono	NC_000913.2	b3171
TU00362_from_RPOE_MONOMER	50380	54702	None	-	True	RpoE_mono	NC_000913.2	b0051,b0050,b0052,b0053
TU0_14814_with_TERM0902_from_RpoD_mono	3069453	3070670	3070670	-	False	RpoD_mono	NC_000913.2	b2926
TU0_14662_from_RpoD_mono	3929204	3931207	3929204	+	True	RpoD_mono	NC_000913.2	b3747
TU00354_with_TERM0_1043_from_RpoD_mono	4175200	4176379	4175200	+	False	RpoD_mono	NC_000913.2	b3982,b3981
TU0_4545_from_RpoD_mono	787020	791400	791400	-	True	RpoD_mono	NC_000913.2	b0758,b0757,b0759
TU704_from_RpoD_mono	2802621	2806146	2802621	+	True	RpoD_mono	NC_000913.2	b2678,b2677,b2679
TU0_13345_from_RpoD_mono	1677581	1679722	None	+	True	RpoD_mono	NC_000913.2	b1606
TU0_13231_from_RpoD_mono	1418389	1421668	None	+	True	RpoD_mono	NC_000913.2	b1359,b1360,b4528,b1362,b1361,b1358
TU0_7541_from_RpoD_mono	2481653	2485989	2481653	+	True	RpoD_mono	NC_000913.2	b2369,b2370
TU00237_from_RpoD_mono	118733	120135	None	+	True	RpoD_mono	NC_000913.2	b0111
TU0_13069_from_RpoD_mono	884539	886562	None	-	True	RpoD_mono	NC_000913.2	b0845
TU0_14377_from_RpoD_mono	3451530	3453532	3453532	-	True	RpoD_mono	NC_000913.2	b3323
TU00491_from_RpoD_mono	563926	564022	563926	+	True	RpoD_mono	NC_000913.2	b0536
TU0_8380_from_RpoD_mono	1755320	1755681	1755320	+	True	RpoD_mono	NC_000913.2	b1677
TU0_14676_from_RPOS_MONOMER	900089	903038	903038	-	True	RpoS_mono	NC_000913.2	b0863,b0864,b0862
TU00082_from_RpoD_mono	550750	552365	552365	-	True	RpoD_mono	NC_000913.2	b0523
TU0_14567_from_RPOH_MONOMER	4398311	4402327	None	+	True	RpoH_mono	NC_000913.2	b4174,b4175,b4173
TU0_13593_from_RpoD_mono	2441913	2446462	None	-	True	RpoD_mono	NC_000913.2	b2329,b2328,b2327,b2330,b2326
TU0_14816_from_RpoD_mono	3068187	3070670	3070670	-	True	RpoD_mono	NC_000913.2	b2926
TU0_13001_from_RpoD_mono	656473	656724	656473	+	True	RpoD_mono	NC_000913.2	b0623
TU0_14663_from_RpoD_mono	3929288	3931207	3929288	+	True	RpoD_mono	NC_000913.2	b3747
TU00423_with_TERM0_1129_from_RpoD_mono	2654528	2657546	2657546	-	False	RpoD_mono	NC_000913.2	b2525,b2524,b2527,b2526
TU0_4562_with_TERM64_from_RpoD_mono	4343654	4347114	4347114	-	False	RpoD_mono	NC_000913.2	b4123,b4122
TU344_with_ARCAT1_from_RpoD_mono	4637562	4638531	4638531	-	False	RpoD_mono	NC_000913.2	b4401
TU0_14046_with_TERM0_1113_from_RpoD_mono	4002837	4003859	4002837	+	False	RpoD_mono	NC_000913.2	b3821
TU00286_from_RpoD_mono	4578091	4581071	None	-	True	RpoD_mono	NC_000913.2	b4349
TU00017_with_TERM88_from_RpoD_mono	4614702	4619682	4614702	+	False	RpoD_mono	NC_000913.2	b4382,b4381,b4383,b4384
TU00153_with_TERM0801_from_RPON_MONOMER	2840499	2848483	2848483	-	False	RpoN_mono	NC_000913.2	b2719,b2721,b2722,b2724,b2718,b2717,b2720,b2725,b2723
TU0_13837_from_RpoD_mono	3171526	3175932	None	-	True	RpoD_mono	NC_000913.2	b3034,b3032,b3033,b3031
TU00363_from_RpoD_mono	2866915	2868708	2868708	-	True	RpoD_mono	NC_000913.2	b2744
TU00355_from_RpoD_mono	3756040	3759320	3759320	-	True	RpoD_mono	NC_000913.2	b3591
TU0_7561_from_RPOS_MONOMER	2481663	2485989	2481663	+	True	RpoS_mono	NC_000913.2	b2369,b2370
TU0_8822_from_RpoD_mono	3520848	3523445	3520848	+	True	RpoD_mono	NC_000913.2	b3396
TU0_6507_with_TERM0841_from_RPOS_MONOMER	1811838	1814306	1811838	+	False	RpoS_mono	NC_000913.2	b1732
TU0_13992_from_RpoD_mono	3768266	3769767	None	-	True	RpoD_mono	NC_000913.2	b3598
TU0_14470_from_RpoD_mono	660860	661929	661929	-	True	RpoD_mono	NC_000913.2	b0631
TU0_14470_from_RPOH_MONOMER	660860	661929	661929	-	True	RpoH_mono	NC_000913.2	b0631
TU0_4604_from_RpoD_mono	1940658	1942223	1940658	+	True	RpoD_mono	NC_000913.2	b1858,b1859
TU0_14817_with_TERM0902_from_RpoD_mono	3069453	3070757	3070757	-	False	RpoD_mono	NC_000913.2	b2926
TU0_13642_from_RpoD_mono	2589269	2590984	None	+	True	RpoD_mono	NC_000913.2	b2472,b4547
TU0_14665_from_RpoD_mono	4024508	4025251	4024508	+	True	RpoD_mono	NC_000913.2	b3844
TU00492_from_RpoD_mono	779737	780141	779737	+	True	RpoD_mono	NC_000913.2	b0744,b0745,b0743
TU00238_from_RpoD_mono	1848884	1850552	None	+	True	RpoD_mono	NC_000913.2	b1768
TU0_14677_from_RPOS_MONOMER	900089	903059	903059	-	True	RpoS_mono	NC_000913.2	b0863,b0864,b0862
TU00083_with_TERM5_from_RpoD_mono	3597910	3598872	3598872	-	False	RpoD_mono	NC_000913.2	b3461
TU0_14378_with_TERM0_1034_from_RpoD_mono	357997	359502	357997	+	False	RpoD_mono	NC_000913.2	b0340,b0339
TU0_14117_from_RpoD_mono	4258344	4259329	None	+	True	RpoD_mono	NC_000913.2	b4048
TU345_with_ARCAT1_from_RpoD_mono	4637562	4638535	4638535	-	False	RpoD_mono	NC_000913.2	b4401
TU0_13141_from_RpoD_mono	1174650	1177787	None	+	True	RpoD_mono	NC_000913.2	b1118,b1117
TU0_8454_from_RpoD_mono	741842	745949	741842	+	True	RpoD_mono	NC_000913.2	b0712,b0714,b0713,b0711,b0710
TU00154_with_TERM57_from_RPON_MONOMER	2848649	2852343	2848649	+	False	RpoN_mono	NC_000913.2	b2729,b2726,b2727,b2728,b2730
TU00424_with_TERM57_from_RpoD_mono	2848861	2852343	2848861	+	False	RpoD_mono	NC_000913.2	b2730,b2727,b2729,b2728
TU0_8335_from_RpoD_mono	2693789	2695379	2693789	+	True	RpoD_mono	NC_000913.2	b2558
TU0_1425_from_RpoD_mono	104636	106456	104636	+	True	RpoD_mono	NC_000913.2	b0095
TU00287_with_TERM60_from_RPOH_MONOMER	4118391	4120377	4120377	-	False	RpoH_mono	NC_000913.2	b3931,b3932
TU00018_with_TERM88_from_RpoD_mono	4615301	4619682	4615301	+	False	RpoD_mono	NC_000913.2	b4382,b4381,b4383,b4384
TU0_4623_from_RpoD_mono	3604445	3606672	3604445	+	True	RpoD_mono	NC_000913.2	b3469
TU0_14568_from_RpoD_mono	4398243	4402327	4398243	+	True	RpoD_mono	NC_000913.2	b4174,b4175,b4172,b4173
TU0_13594_from_RpoD_mono	2447250	2453023	None	-	True	RpoD_mono	NC_000913.2	b2333,b2335,b2334,b2336,b4661
TU0_3305_with_RPLT_T2_from_RpoD_mono	1797387	1798842	1798842	-	False	RpoD_mono	NC_000913.2	b1716,b1718,b1717
TU0_8753_from_RpoD_mono	3136722	3137615	3136722	+	True	RpoD_mono	NC_000913.2	b2989
TU0_12804_from_RpoD_mono	71271	72115	71271	+	True	RpoD_mono	NC_000913.2	b0065
TU00364_from_RpoD_mono	1498560	1500179	1498560	+	True	RpoD_mono	NC_000913.2	b1430,b1429
TU0_14818_from_RpoD_mono	3068187	3070757	3070757	-	True	RpoD_mono	NC_000913.2	b2926
TU0_13838_from_RPOS_MONOMER	3176096	3179603	3176096	+	True	RpoS_mono	NC_000913.2	b3035,b3038,b3037
TU0_14317_from_RpoD_mono	2101415	2104081	None	-	True	RpoD_mono	NC_000913.2	b2033,b2034
TU0_13942_from_RpoD_mono	3602416	3603271	None	+	True	RpoD_mono	NC_000913.2	b3466
TU723_from_RPOS_MONOMER	2855041	2857676	2855041	+	True	RpoS_mono	NC_000913.2	b2733
TU00493_from_RpoD_mono	1744439	1744616	1744439	+	True	RpoD_mono	NC_000913.2	b1665,b1666
TU0_14678_from_RPOS_MONOMER	900089	903066	903066	-	True	RpoS_mono	NC_000913.2	b0863,b0864,b0862
TU0_14471_from_RPOH_MONOMER	688566	692692	692692	-	True	RpoH_mono	NC_000913.2	b0658,b0660,b0659
TU00084_with_TERM5_from_RpoD_mono	3597910	3598886	3598886	-	False	RpoD_mono	NC_000913.2	b3461
TU0_7582_from_RpoD_mono	932441	936436	932441	+	True	RpoD_mono	NC_000913.2	b0890
TU0_8526_from_RpoD_mono	2650413	2651361	2650413	+	True	RpoD_mono	NC_000913.2	b2521
TU00239_from_RpoD_mono	3646535	3648685	3646535	+	True	RpoD_mono	NC_000913.2	b3503,b3502,b3501
TU0_3341_from_RPON_MONOMER	3217480	3218895	3217480	+	True	RpoN_mono	NC_000913.2	b3073
TU346_with_ARCAT1_from_RpoD_mono	4637562	4638558	4638558	-	False	RpoD_mono	NC_000913.2	b4401
TU0_13142_from_RpoD_mono	1177816	1179582	None	+	True	RpoD_mono	NC_000913.2	b1120
TU0_14381_with_TERM0_1035_from_RpoD_mono	1643058	1643927	1643927	-	False	RpoD_mono	NC_000913.2	b1562,b1564,b1563
TU0_6509_from_RpoD_mono	1755407	1755681	1755407	+	True	RpoD_mono	NC_000913.2	b1677
TU00155_from_RpoD_mono	4328343	4330027	4328343	+	True	RpoD_mono	NC_000913.2	b4111
TU0_14118_from_RpoD_mono	4259692	4260729	None	+	True	RpoD_mono	NC_000913.2	b4049
TU0_13348_from_RpoD_mono	1687818	1689384	1687818	+	True	RpoD_mono	NC_000913.2	b1614
TU0_12875_from_RpoD_mono	296605	297015	None	-	True	RpoD_mono	NC_000913.2	b4695
TU0_8455_from_RpoD_mono	742021	745949	742021	+	True	RpoD_mono	NC_000913.2	b0712,b0714,b0713,b0711,b0710
TU00425_from_RpoD_mono	1194184	1195596	1194184	+	True	RpoD_mono	NC_000913.2	b1136
TU00288_with_TERM50_from_RPOS_MONOMER	1031207	1036857	1031207	+	False	RpoS_mono	NC_000913.2	b0973,b0976,b0975,b0972,b0977,b0974
TU00288_with_TERM50_from_RpoD_mono	1031207	1036857	1031207	+	False	RpoD_mono	NC_000913.2	b0973,b0976,b0975,b0972,b0977,b0974
TU00019_from_RpoD_mono	940046	944119	940046	+	True	RpoD_mono	NC_000913.2	b0894,b0896,b0895
TU0_12805_from_RpoD_mono	72229	77338	77338	-	True	RpoD_mono	NC_000913.2	b0069,b0068,b0067
TU0_14251_with_BOLA_from_RpoD_mono	453573	454089	453573	+	False	RpoD_mono	NC_000913.2	b0435
TU0_3364_with_TERM0_1115_from_RpoD_mono	4164507	4169826	4164507	+	False	RpoD_mono	NC_000913.2	b3970,b3971,b3969,b3968
TU0_3364_with_TERM0_1116_from_RpoD_mono	4164507	4169985	4164507	+	False	RpoD_mono	NC_000913.2	b3970,b3971,b3969,b3968
TU00365_from_RpoD_mono	4188758	4194122	None	-	True	RpoD_mono	NC_000913.2	b4407,b3994,b3993,b3992,b3991
TU0_7601_from_RpoD_mono	531614	532157	531614	+	True	RpoD_mono	NC_000913.2	b0505
TU0_14679_from_RPOS_MONOMER	738143	740148	738143	+	True	RpoS_mono	NC_000913.2	b0708,b0707
TU00494_from_RpoD_mono	2284229	2284309	2284229	+	True	RpoD_mono	NC_000913.2	b2189
TU0_13072_from_RpoD_mono	897212	898868	None	+	True	RpoD_mono	NC_000913.2	b0859
TU0_14571_from_RpoD_mono	4601342	4602860	4601342	+	True	RpoD_mono	NC_000913.2	b4366,b4365
TU00085_from_RpoD_mono	3886434	3889506	3886434	+	True	RpoD_mono	NC_000913.2	b3707,b3708,b3709
TU0_0_from_RpoD_mono	3495776	3497223	3495776	+	True	RpoD_mono	NC_000913.2	b3368
TU743_from_RpoD_mono	3882088	3882875	3882088	+	True	RpoD_mono	NC_000913.2	b3703,b3704
TU0_14472_from_RpoD_mono	1338159	1341008	1338159	+	True	RpoD_mono	NC_000913.2	b1281,b1282,b1279,b1280
TU0_14472_from_RPOH_MONOMER	1338159	1341008	1338159	+	True	RpoH_mono	NC_000913.2	b1281,b1282,b1279,b1280
TU347_with_ARCAT1_from_RpoD_mono	4637562	4638622	4638622	-	False	RpoD_mono	NC_000913.2	b4401,b4402
TU0_13143_from_RpoD_mono	1179702	1180948	None	-	True	RpoD_mono	NC_000913.2	b1122
TU0_14319_from_RpoD_mono	4578091	4584838	None	-	True	RpoD_mono	NC_000913.2	b4349,b4350
TU00156_from_RpoD_mono	1274402	1277000	1277000	-	True	RpoD_mono	NC_000913.2	b1222
TU0_14192_from_RPOH_MONOMER	4520150	4523826	None	-	True	RpoH_mono	NC_000913.2	b4298,b4299
TU00240_from_RpoD_mono	900089	902992	902992	-	True	RpoD_mono	NC_000913.2	b0863,b0864,b0862
TU0_13535_from_RpoD_mono	2228646	2229736	None	+	True	RpoD_mono	NC_000913.2	b2142
TU0_4681_from_RpoD_mono	4492620	4493209	4492620	+	True	RpoD_mono	NC_000913.2	b4268
TU0_14119_from_RpoD_mono	4262306	4263752	4262306	+	True	RpoD_mono	NC_000913.2	b4052
TU0_8456_from_RpoD_mono	1703231	1710182	1703231	+	True	RpoD_mono	NC_000913.2	b1626,b1628,b1630,b1632,b1627,b1631,b1633,b1629
TU0_13463_from_RpoD_mono	2030408	2031508	None	-	True	RpoD_mono	NC_000913.2	b1963
TU00426_with_TERM5_from_RPOS_MONOMER	3597910	3599026	3599026	-	False	RpoS_mono	NC_000913.2	b3461
TU00426_with_TERM5_from_RpoD_mono	3597910	3599026	3599026	-	False	RpoD_mono	NC_000913.2	b3461
TU0_13644_from_RpoD_mono	2591866	2594759	None	-	True	RpoD_mono	NC_000913.2	b2475
TU0_14049_from_RpoD_mono	4007193	4009023	None	+	True	RpoD_mono	NC_000913.2	b3826
TU00289_from_RpoD_mono	3137738	3144385	3144385	-	True	RpoD_mono	NC_000913.2	b2997,b2995,b2994,b2992,b2996,b2993,b2991
TU0_12876_from_RpoD_mono	296994	301797	None	-	True	RpoD_mono	NC_000913.2	b0285,b0286,b0284
TU00020_from_RpoD_mono	167442	173444	167442	+	True	RpoD_mono	NC_000913.2	b0150,b0152,b0151,b0153
TU0_14680_with_TERM0_1073_from_RpoD_mono	255914	256474	255914	+	False	RpoD_mono	NC_000913.2	b0238
TU0_6511_from_RpoD_mono	3958670	3960721	3958670	+	True	RpoD_mono	NC_000913.2	b3778
TU00495_from_RpoD_mono	2518946	2519350	2518946	+	True	RpoD_mono	NC_000913.2	b2401,b2403,b2404,b2402
TU0_13073_from_RpoD_mono	903740	904966	903740	+	True	RpoD_mono	NC_000913.2	b0867,b0866
TU0_12806_from_RpoD_mono	77367	78799	77367	+	True	RpoD_mono	NC_000913.2	b0070,b4662
TU00366_from_RpoD_mono	1798120	1800757	1800757	-	True	RpoD_mono	NC_000913.2	b1719
TU0_4682_from_RpoD_mono	4488164	4492458	4492458	-	True	RpoD_mono	NC_000913.2	b4266,b4265,b4267
TU348_with_ARCAT1_from_RpoD_mono	4637562	4638711	4638711	-	False	RpoD_mono	NC_000913.2	b4401,b4402
TU0_14252_from_RpoD_mono	454218	455655	454218	+	True	RpoD_mono	NC_000913.2	b0436
TU0_1_from_RpoD_mono	1146561	1150627	1146561	+	True	RpoD_mono	NC_000913.2	b1093,b1092,b1089,b1091,b1090
TU00157_from_RpoD_mono	1545396	1550015	1545396	+	True	RpoD_mono	NC_000913.2	b1476,b1475,b1474
TU0_14473_from_RPOH_MONOMER	1382093	1386285	1382093	+	True	RpoH_mono	NC_000913.2	b1321,b1322,b1323
TU0_14573_with_TERM0_1066_from_RpoD_mono	3320057	3320609	3320609	-	False	RpoD_mono	NC_000913.2	b3174,b3175
TU0_7603_from_RpoD_mono	533131	542257	533131	+	True	RpoD_mono	NC_000913.2	b0514,b0512,b0507,b0513,b0511,b0508,b0509
TU00241_from_RpoD_mono	2837451	2840436	2837451	+	True	RpoD_mono	NC_000913.2	b2716,b2715
TU0_8596_from_RpoD_mono	3858276	3859199	None	+	True	RpoD_mono	NC_000913.2	b3680
TU0_14386_from_RpoD_mono	3396409	3399215	3399215	-	True	RpoD_mono	NC_000913.2	b3251,b3250
TU0_6512_with_TERM82_from_RpoD_mono	4176377	4187636	4176377	+	False	RpoD_mono	NC_000913.2	b3985,b3983,b3988,b3986,b3984,b3987
TU0_14120_from_RpoD_mono	4263612	4264884	4263612	+	True	RpoD_mono	NC_000913.2	b4053
TU0_14193_from_RpoD_mono	4524129	4529674	None	-	True	RpoD_mono	NC_000913.2	b4565,b4302,b4305,b4624,b4301,b4304,b4303
TU0_4701_with_TERM0223_from_RpoD_mono	360364	365582	365582	-	False	RpoD_mono	NC_000913.2	b0342,b0343,b0344
TU0_4701_with_TERM0222_from_RpoD_mono	360436	365582	365582	-	False	RpoD_mono	NC_000913.2	b0342,b0343,b0344
TU0_8458_from_RpoD_mono	1703779	1710182	1703779	+	True	RpoD_mono	NC_000913.2	b1628,b1630,b1632,b1627,b1631,b1633,b1629
TU0_14681_from_RpoD_mono	159186	160658	160658	-	True	RpoD_mono	NC_000913.2	b0145
TU0_3403_from_RpoD_mono	2797672	2798612	2798612	-	True	RpoD_mono	NC_000913.2	b2672
TU0_13537_from_RpoD_mono	2230900	2231861	None	+	True	RpoD_mono	NC_000913.2	b2145
TU0_13299_from_RpoD_mono	1596641	1599281	1599281	-	True	RpoD_mono	NC_000913.2	b1512
TU00496_with_TERM0_1152_from_RpoD_mono	2945404	2945739	2945404	+	False	RpoD_mono	NC_000913.2	b2815,b2816,b2814
TU00496_with_TERM0_1153_from_RpoD_mono	2945404	2945778	2945404	+	False	RpoD_mono	NC_000913.2	b2815,b2816,b2814
TU00427_with_TERM5_from_RPOE_MONOMER	3597910	3598893	3598893	-	False	RpoE_mono	NC_000913.2	b3461
TU00087_with_TYRBT1_from_RpoD_mono	4265105	4266363	4265105	+	False	RpoD_mono	NC_000913.2	b4054
TU00291_with_TERM0_1039_from_RpoD_mono	21383	27279	21383	+	False	RpoD_mono	NC_000913.2	b0026,b0028,b0029,b0025,b0027
TU0_13995_from_RpoD_mono	3780665	3782151	None	-	True	RpoD_mono	NC_000913.2	b3609
TU00021_with_FIST_from_RpoD_mono	3408268	3409648	3408268	+	False	RpoD_mono	NC_000913.2	b3260,b3261
TU352_with_ARCAT1_from_RpoD_mono	4637562	4638824	4638824	-	False	RpoD_mono	NC_000913.2	b4401,b4402
TU0_13407_from_RpoD_mono	1877427	1878018	1878018	-	True	RpoD_mono	NC_000913.2	b1797
TU0_13145_from_RpoD_mono	1193050	1194174	None	-	True	RpoD_mono	NC_000913.2	b1135
TU0_12807_from_RpoD_mono	84188	85312	84188	+	True	RpoD_mono	NC_000913.2	b0076
TU0_13883_from_RpoD_mono	3320755	3322933	None	-	True	RpoD_mono	NC_000913.2	b3177
TU00367_from_RpoD_mono	773975	776830	None	+	True	RpoD_mono	NC_000913.2	b0739,b0737,b0738
